[Header]\r\n2013-09-17 08:17:28,592 [10] INFO  ThemeSim.ThemeSim TestForm loading...
2013-09-17 09:30:31,896 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img大选择框' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:30:31,899 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img图标' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:30:31,902 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img图标Bar' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:30:31,913 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img电量' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:30:31,914 [9] INFO  ThemeSim.ThemeSimulator Load Screen 'MainScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-17 09:30:31,915 [9] INFO  ThemeSim.ThemeSimulator Load Screen 'BetteryScreen' -> ThemeSim.ThemeSettings.ScreenSetting
[Header]\r\n2013-09-17 09:30:49,902 [10] INFO  ThemeSim.ThemeSimulator TestForm loading...
2013-09-17 09:30:50,184 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 09:30:50,185 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 09:30:50,185 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 09:30:50,185 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 09:30:50,185 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 09:30:50,185 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 09:30:50,186 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 09:30:50,186 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 09:30:50,187 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 09:30:50,188 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 09:30:50,198 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2a' -> ./c100dts2a
2013-09-17 09:30:50,199 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2b' -> ./c100dts2b
2013-09-17 09:30:50,199 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'battery' -> ./battery
2013-09-17 09:30:50,207 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img电池' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:30:50,209 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img左箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:30:50,211 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img右箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:30:50,213 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img大选择框' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:30:50,216 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img图标' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:30:50,219 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img图标Bar' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:30:50,229 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img电量' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:30:50,230 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'MainScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-17 09:30:50,231 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'BetteryScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-17 09:30:50,352 [10] INFO  Script 成功加载脚本.
2013-09-17 09:30:50,401 [10] INFO  Script MainScreen display.
[Footer]\r\n[Header]\r\n2013-09-17 09:39:09,649 [10] INFO  ThemeSim.ThemeSimulator TestForm loading...
2013-09-17 09:39:10,011 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 09:39:10,011 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 09:39:10,011 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 09:39:10,011 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 09:39:10,012 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 09:39:10,012 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 09:39:10,012 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 09:39:10,012 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 09:39:10,013 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 09:39:10,013 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 09:39:10,021 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2a' -> ./c100dts2a
2013-09-17 09:39:10,022 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2b' -> ./c100dts2b
2013-09-17 09:39:10,023 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'battery' -> ./battery
2013-09-17 09:39:10,029 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img电池' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:39:10,031 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img左箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:39:10,032 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img右箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:39:10,033 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img大选择框' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:39:10,036 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img图标' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:39:10,038 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img图标Bar' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:39:10,046 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img电量' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:39:10,047 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'MainScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-17 09:39:10,048 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'BetteryScreen' -> ThemeSim.ThemeSettings.ScreenSetting
[Header]\r\n2013-09-17 09:41:05,610 [8] INFO  ThemeSim.ThemeSimulator TestForm loading...
2013-09-17 09:41:05,865 [8] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 09:41:05,865 [8] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 09:41:05,865 [8] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 09:41:05,865 [8] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 09:41:05,866 [8] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 09:41:05,866 [8] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 09:41:05,866 [8] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 09:41:05,866 [8] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 09:41:05,867 [8] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 09:41:05,867 [8] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 09:41:05,875 [8] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2a' -> ./c100dts2a
2013-09-17 09:41:05,875 [8] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2b' -> ./c100dts2b
2013-09-17 09:41:05,876 [8] INFO  ThemeSim.ThemeSimulator Load Resource 'battery' -> ./battery
2013-09-17 09:41:05,882 [8] INFO  ThemeSim.ThemeSimulator Load Control 'img电池' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:41:05,884 [8] INFO  ThemeSim.ThemeSimulator Load Control 'img左箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:41:05,886 [8] INFO  ThemeSim.ThemeSimulator Load Control 'img右箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:41:05,887 [8] INFO  ThemeSim.ThemeSimulator Load Control 'img大选择框' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:41:05,890 [8] INFO  ThemeSim.ThemeSimulator Load Control 'img图标' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:41:05,893 [8] INFO  ThemeSim.ThemeSimulator Load Control 'img图标Bar' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:41:05,901 [8] INFO  ThemeSim.ThemeSimulator Load Control 'img电量' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:41:05,902 [8] INFO  ThemeSim.ThemeSimulator Load Screen 'MainScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-17 09:41:05,903 [8] INFO  ThemeSim.ThemeSimulator Load Screen 'BetteryScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-17 09:41:06,004 [8] INFO  Script 成功加载脚本.
[Footer]\r\n[Header]\r\n2013-09-17 09:43:08,764 [10] INFO  ThemeSim.ThemeSimulator TestForm loading...
2013-09-17 09:43:08,986 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 09:43:08,986 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 09:43:08,986 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 09:43:08,987 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 09:43:08,987 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 09:43:08,987 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 09:43:08,987 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 09:43:08,987 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 09:43:08,988 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 09:43:08,989 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 09:43:08,997 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2a' -> ./c100dts2a
2013-09-17 09:43:08,997 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2b' -> ./c100dts2b
2013-09-17 09:43:08,998 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'battery' -> ./battery
2013-09-17 09:43:09,005 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img电池' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:43:09,007 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img左箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:43:09,009 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img右箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:43:09,011 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img大选择框' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:43:09,014 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img图标' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:43:09,017 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img图标Bar' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:43:09,025 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img电量' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:43:09,027 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'MainScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-17 09:43:09,027 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'BetteryScreen' -> ThemeSim.ThemeSettings.ScreenSetting
[Header]\r\n2013-09-17 09:43:30,827 [10] INFO  ThemeSim.ThemeSimulator TestForm loading...
2013-09-17 09:43:31,048 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 09:43:31,048 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 09:43:31,048 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 09:43:31,048 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 09:43:31,049 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 09:43:31,049 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 09:43:31,049 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 09:43:31,049 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 09:43:31,050 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 09:43:31,051 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 09:43:31,059 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2a' -> ./c100dts2a
2013-09-17 09:43:31,059 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2b' -> ./c100dts2b
2013-09-17 09:43:31,060 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'battery' -> ./battery
2013-09-17 09:43:31,066 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img电池' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:43:31,068 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img左箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:43:31,070 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img右箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:43:31,071 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img大选择框' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:43:31,074 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img图标' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:43:31,077 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img图标Bar' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:43:31,084 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img电量' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:43:31,085 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'MainScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-17 09:43:31,086 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'BetteryScreen' -> ThemeSim.ThemeSettings.ScreenSetting
[Header]\r\n2013-09-17 09:44:25,532 [9] INFO  ThemeSim.ThemeSimulator TestForm loading...
2013-09-17 09:44:25,917 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 09:44:25,917 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 09:44:25,917 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 09:44:25,917 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 09:44:25,918 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 09:44:25,918 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 09:44:25,918 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 09:44:25,918 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 09:44:25,919 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 09:44:25,919 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 09:44:25,927 [9] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2a' -> ./c100dts2a
2013-09-17 09:44:25,928 [9] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2b' -> ./c100dts2b
2013-09-17 09:44:25,928 [9] INFO  ThemeSim.ThemeSimulator Load Resource 'battery' -> ./battery
2013-09-17 09:44:25,935 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img电池' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:44:25,937 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img左箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:44:25,938 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img右箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:44:25,940 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img大选择框' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:44:25,942 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img图标' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:44:25,945 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img图标Bar' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:44:25,953 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img电量' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 09:44:25,954 [9] INFO  ThemeSim.ThemeSimulator Load Screen 'MainScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-17 09:44:25,955 [9] INFO  ThemeSim.ThemeSimulator Load Screen 'BetteryScreen' -> ThemeSim.ThemeSettings.ScreenSetting
[Header]\r\n2013-09-17 09:45:03,442 [10] INFO  ThemeSim.ThemeSimulator TestForm loading...
2013-09-17 09:45:03,662 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 09:45:03,662 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 09:45:03,662 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
